player_id,total_playtime_hours,last_login_days_ago,in_app_purchases,churn_status
87f7cb94-cd33-4730-91ad-9d02f5fb6129,367,19,0,0
d609ff00-fa84-4291-a652-28a5706ca3f0,144,1,9,1
bbcb8fb0-95d4-4995-af3c-aa227ce99cfe,373,5,4,1
5a15a2fe-aab0-4608-b89c-b438a9098923,69,17,2,0
c81600e7-089d-40ef-bd86-deb0663ffdff,99,38,5,0
a9a74ed1-bfd2-454a-976a-e3bb18900961,396,26,3,0
9ba800c2-397c-40ef-a763-d3f9e2c83d94,25,31,2,0
2e71c3a5-1e36-40de-93c0-d70101b359ea,436,19,5,0
043a8df7-5ef2-4a38-a90f-997c03f892d1,379,28,5,1
7b0d715f-e149-43f4-a9f8-8b61db51859c,469,11,3,1
520e35d3-e4ed-49d1-a201-14822964787f,484,19,4,0
01c7851a-92fb-4a57-b5c5-277bb0420717,53,40,2,0
132d16b1-56e4-4623-9e69-a1ee6c2b8396,151,61,9,0
d2db5ce9-4edd-4141-b4d4-f7032b891bd1,144,17,13,0
8f28fd7a-2246-453e-8aa1-47a758cbc12d,57,1,4,0
724f611b-cfa9-47cc-a9e4-740014ed002f,39,5,3,0
61413984-502f-456b-99a4-d980fe11abeb,109,0,9,0
f369a9b1-b780-4930-99cf-e9fe27a71979,181,31,2,0
bd3cec5a-70ed-42d6-9ca1-d0bf454c4169,42,12,4,1
ad65a819-593c-456d-999d-89c7ffef485a,186,23,7,0
924457b8-d577-4414-ae6f-f72dfcc43cbd,423,20,3,0
d6c46462-6586-4cbb-9d2a-437d98f48a27,398,2,4,0
1e033eef-a62f-47ab-abbf-2c231d3df562,223,15,7,0
afa68eee-bd1c-4f7c-bc1f-725e297d47a7,122,7,3,0
f7e94ba8-6d2b-4ce4-8f0f-c1c8b4596c78,133,16,8,0
8c2f4d9b-d5fb-4b55-8481-5c25793bb320,163,6,6,0
f6824ed2-23a2-4f73-9a76-6d8a615d8efb,215,55,6,0
47021535-7f7d-4b4b-a6ec-4904d6aeef2c,221,5,8,0
91409d08-a709-4639-9246-4877862a436f,235,97,3,0
eb88c1f8-7942-480c-9589-dfd2b7b11d83,331,16,6,0
8786f372-fb80-4509-9c63-93b1fd035d56,146,56,5,0
393028c7-d171-4721-b408-c2d5c95c8507,239,29,8,1
046cc3bd-f971-496b-b569-0f8971a45aea,76,39,10,1
9e3670a5-5415-433e-8bfa-093a060fadb4,9,43,2,0
a011445e-21ea-4a00-b63c-3bc183ee2638,74,21,4,0
80522eb5-26f9-4b47-a611-79a758ed3c27,442,23,6,0
7dae6787-6ca5-4111-9ab9-0a433ac3a5d7,492,21,4,1
6435acd1-a9a0-4249-9ee2-b84ac1944690,401,26,6,0
a162cb36-1f10-4f50-9dd6-9741f03da80c,253,0,4,0
b3a42a99-1bcc-4a31-a528-94beac2d0228,230,15,7,0
9ebb553a-3489-4113-9364-8a8a222c8b70,7,27,5,0
89c5fd66-3671-4e32-a327-0d6deeb90173,174,27,1,0
ec4415ec-bab2-468a-a4b8-7d0ebc076333,141,47,4,0
04765226-b2ce-4915-a705-be45f82b5819,168,31,12,0
e6792dfe-af67-4ec6-94d8-47b5e0ec251a,170,145,10,1
b96ad184-0eac-4ee8-bad6-4b64e584f2a1,393,10,4,0
6ee8e3fa-6005-46cc-803a-b06478dae55c,434,13,3,0
571da12a-1334-44f9-928d-b5b342ecd860,283,14,6,0
2e28cf7e-abd3-4b7c-967a-7cb45d21ed3a,122,18,6,0
fa2da7fa-8fbb-46fc-83cd-2a5057de8c78,194,54,5,0
77fb19d0-b0e9-4760-b462-f61c7645ca30,5,8,2,1
6ccbe206-f206-4334-bc28-2abd71c9823d,29,44,9,0
4b46cff4-8a3a-4514-8d7f-c6948da360e7,165,15,6,1
cf77e507-9125-4462-9f16-6e423b1b103c,422,27,4,0
fc3c27c5-e82e-4efb-aef6-dd709a3d29dd,339,30,6,0
062e1b11-5c15-4ab2-9b3e-c1c11605b368,136,13,8,1
0cda89db-21da-493c-9b9d-641cf29ab2e0,496,21,2,0
ff70fd2c-0e2c-4cea-9885-995f42e05c13,365,15,2,0
8358cc25-aaf4-432d-bb43-13f827c6120d,321,2,6,0
10080632-9bce-4c23-87d2-b9a75f849c07,342,17,6,0
b9366c37-8661-461f-bebf-3eb7bf5acfa3,145,3,4,0
94ed68b6-863e-462a-a636-ffa06cc0948d,327,15,9,0
85fcb5be-1d3b-4ccb-93f0-969d1bf8d23d,217,26,3,0
340aec03-aa08-44a9-ab5e-d66a1f36fc1c,301,25,5,0
f2cef226-601e-455a-a12e-9348d97dc722,132,32,8,0
eb5e4448-6ff9-4b63-9282-880da7da0436,292,3,5,1
13dd7a46-f630-4cbc-a71e-4436ffad14ba,70,31,5,1
eef219ec-61b1-4b68-9268-cf93a9393f6d,252,11,7,0
e1f15230-ec92-446a-ab42-85a8e2a73515,415,15,4,1
378c0d28-8582-4926-a542-a086460e675e,275,58,6,0
16dcb1fc-acdf-4353-aaca-0afdb45b3a06,445,0,5,1
fda5fa6a-8535-42bd-87ba-2673db37ec0a,364,26,6,0
c164f3be-1cba-4d4b-87ca-c9f3d8ed5274,182,27,5,0
6939b395-3065-4cd7-862e-39360c2292e7,167,15,5,1
f45a5d97-53f2-42ac-83aa-75c71d954943,91,8,4,0
6795c0de-77c7-4753-a315-b1ebd3a0dbf8,202,8,4,0
2c4ec127-e941-4842-91e0-02c5e991645f,346,64,5,1
8371069c-7171-4ac2-ac64-7c3455f9cce4,19,17,3,1
f33187c6-aa11-4637-9c00-baf6492d63c5,39,12,5,1
2d8e2a96-a019-4470-ba4d-63d27d5a6f46,126,17,7,0
353ee031-ae86-4fe9-a91b-456d1209d848,451,33,3,0
a52c1de4-58e3-452d-9d38-b0b5a059ba52,173,4,0,0
220a4848-d1f0-456c-9daf-3f35242cf486,141,17,5,0
887c07ae-01ea-429f-b180-84c5ee7987fe,242,26,4,0
b97505e9-169f-4ce4-acf2-cb24acec64bc,220,89,1,0
c53c87bb-bde8-4e77-9dc0-0cc0f6f768f1,126,8,5,0
b7a14d1e-2620-40ea-a21f-4df8cc182bfe,58,13,5,0
992f3e16-f2d6-4a9b-b0fc-5daa68bd0e0e,148,14,3,1
895ab04a-923d-4c0d-b59c-c63501bc0772,476,27,1,1
cbc3b623-a87c-4e90-96b5-ff6448e664f4,456,13,5,1
9e07ed2c-c5b0-45f8-b2e9-0533e5780ccf,317,22,11,1
0f5e3648-4af1-4bc3-905c-d8c4ce64b307,383,45,5,0
0a08f9a7-a522-4640-b71c-4787f240addd,361,36,5,1
d9a318fa-290c-4dac-96f3-2400b29954e5,423,17,7,0
2a813131-c9f9-481a-986f-cb6cd0bc7fb1,1,59,4,1
a7ea3066-63a3-4158-91f2-db8f9234d021,387,24,1,1
31e269f0-bc2f-40b5-b0d1-dfb01e66332b,461,23,5,1
f0b95697-cf38-4bfe-8533-4f8a711d3075,348,1,7,0
2ff0afac-1fd3-4a71-8c19-c53da622ab65,190,129,3,0
a1b5057a-9675-46f0-8cbe-9e87d4208abe,191,3,3,0
45d62f24-2d2a-474e-9e31-8781541e3c0c,369,7,9,0
719aff07-e417-42ac-b702-dfee77982e6b,409,1,1,0
bf5550be-3ba9-40e8-8aa4-9362f72701f8,312,30,6,0
9a879d61-4611-4508-a0fa-3141657143b9,417,7,6,0
1709e3b4-100a-4978-86b8-6167cc0fc6cf,422,5,5,0
8c288e4a-41b7-4a43-ba19-feb187630a25,117,2,4,0
c54514c1-19e3-4ea4-8192-bd91b6d66a50,134,3,7,0
c306f04e-eecb-46f2-be76-a11d4ce88a11,58,26,7,0
11bfac22-d5ab-4820-bf8c-865cf158ee84,44,34,6,0
189f6db2-f8b2-4f65-9439-bfef29a30d77,173,15,5,0
45758d8e-d67b-4db2-a1ad-4bfe590b86cd,160,19,3,1
e95af627-5efb-4ad3-a76e-2150fa8e9f00,173,34,5,0
8ff02a31-f2fe-47a4-a7ab-47c6f9a0622e,317,0,3,0
c8a6c43a-4216-4ac0-8b81-8a8be161681b,303,11,1,0
56250a60-75da-4289-ba07-3bcd038887a2,149,108,2,0
5a3c4238-9b01-4498-bfb5-81a2b5548ec8,80,26,6,0
d315c16d-93e9-461b-92fa-9c9b573995ff,374,8,4,0
423ee9d1-75e6-4233-bf49-7a234057708e,213,22,9,0
3650cb23-c154-4cad-b68b-96a4e44e4b47,203,12,4,0
87cfd01b-e4ac-48a9-8a14-547388a76801,252,22,6,0
f7fdd5df-4b8d-46c8-a92d-a7a400dd895b,229,4,8,0
1541d6da-ca3c-47d9-bdd6-69d26e43ccff,164,4,5,0
f087db6f-fc4b-4515-bb80-f36c2a45e3e0,227,4,3,0
24704b11-a0cb-434b-a81a-1ea12b054d39,147,84,4,0
0f3f2818-4f01-449c-9abb-8cd6a00e7505,20,39,3,0
b4c800e4-231f-415b-9b42-d952d8ddea5f,441,5,6,0
a0017f4f-29d3-460a-97c5-80c9a811b9d2,402,6,6,1
5c3c37af-e268-49fa-bf66-a726e4409b73,47,39,9,0
36e64f38-7df6-4a97-95a8-79deded867bc,233,5,5,0
d691d6ca-bd5d-4e01-b965-4058b84838b4,305,8,5,1
bab12e88-0c6f-4126-a521-16e1c769eb1a,14,99,3,0
aabb2ddf-9d05-4680-9e6b-6df4d0fc18fc,143,8,8,0
288e8204-5152-40cd-b9fc-768ba9705e48,415,32,6,1
1e808f0f-d993-4666-b5ad-8083f227da5f,1,115,5,1
0542e839-5259-47ab-96ba-e548d5e4cd25,373,14,1,0
25e383bd-9376-4192-99a8-90e9918c43fe,54,0,3,1
cf68a1d1-9321-4fc8-9b26-20c87baf44dd,374,8,2,1
223d12e9-67a9-48be-a671-e92d4fc1f3e4,259,53,7,0
a4770b4b-475b-456f-b875-921f45023884,144,59,2,1
d5e3beb4-e7d5-4447-8eb7-a0ab2fa727c5,471,43,2,0
8a7d3f9a-2c8d-49d8-8026-09dd7f757efb,441,3,8,0
c6fa4c2e-f4f9-4127-93bd-ed4fd8681287,459,47,3,1
0af7e6ec-7138-4472-8e29-6fcf9b56b758,12,75,6,1
80b8fabf-7bad-429d-b34e-25b22f36074f,330,27,6,0
c05468cf-2352-4107-93dc-ea1599360459,224,84,2,0
4b6e87fd-508d-40ae-993d-10f5491bbb97,272,52,5,0
2d82e65a-9b51-47c3-9a48-b846a1391c28,456,32,2,0
5a2d4703-8fae-4a11-a401-08324a1bc187,358,25,2,0
c397c3b4-ac7d-4bcb-be7e-d4e46f752f06,460,12,5,1
f2bab0f4-3f27-4488-8139-cdbb00dd0ce8,408,5,4,1
46f8b932-c1db-44a8-9265-65c5d7e0455b,156,27,3,0
396904e4-dcf2-44ac-997e-2a0c641fe6bc,373,11,5,0
cb2ebb7d-0d89-4795-ab11-b7fcc79f05a1,8,60,8,0
9c78af36-454a-437e-91c9-f3563bb3b02c,122,150,7,0
7daf7c55-f265-4d4c-94a4-143ee7f9c309,348,41,5,0
df85c6f5-f21d-4f75-878e-8fe069e09901,164,2,6,0
8b620ce6-5b73-43f6-a771-2d8f01523108,90,10,3,0
e3fdbb90-ed90-40f4-b6e9-1eef9f84f334,136,3,5,0
790c5ecb-e000-4e09-8048-78823e9ddc3f,186,31,8,0
c5da85ab-2ebc-4770-b7e2-e4a81195dd61,316,43,5,0
ad5ca879-d1eb-4b02-a0d0-d095dbad333c,178,77,6,0
fcd18a93-f5e9-4019-a9b3-fa8081ad1bd2,28,17,5,0
91e4aedf-88fc-446b-b390-20dbde9dd789,220,69,5,0
1a65ff65-ecc4-43b4-9fab-8d1626f15cb8,357,63,7,0
9547ab6e-2502-46ba-8a8e-6d68d293e332,41,11,5,0
4ad7f070-811e-4ac4-b2cb-f8e21a058a71,228,60,4,1
c26e011e-141c-4a3a-9884-579d38ecdf12,192,14,7,0
de0c7f6e-3f6e-497d-9d84-b879e60dcf93,411,10,6,0
b2af41fd-6c88-42ee-89ed-e25b6ee03040,447,31,9,0
2ee1d5b4-dccd-4a58-86d5-265591be12d8,145,11,4,0
c264a51a-ce3c-46c4-a0ce-3d61cd078d24,201,29,1,0
bdb2aa4f-683f-4e6b-9e67-f3f5176cf6a2,417,28,8,1
abc9d3c2-8ca9-4277-8286-5a49a8ea7688,212,24,5,1
d832a743-91d9-43ab-bcba-feee4b861442,461,14,6,1
de9e632a-571a-4d1b-9283-0ddcf34cdf29,220,23,5,0
12fc2e51-a755-4b8b-989a-23cfa05704c3,240,27,6,0
93c1ff11-22e5-4885-b6a7-cccfb37b7cba,413,23,8,0
046bd36a-9f74-469d-a535-7e4221ea6707,397,17,2,0
7b42f814-fa93-4859-b12e-4b44ae2f2203,46,0,4,0
26e7623f-303a-4d4a-803e-7b9c960122e0,35,26,1,0
86ef26c3-e747-413c-9b30-caaba5e23153,253,5,6,1
ae6215a6-058e-49fc-93a9-a92a09f85fc4,390,30,8,0
b90a045e-f955-46ba-913a-dadf86294b0a,82,42,7,0
27e483a8-df25-4fbc-8360-bbec86595478,371,20,6,1
7ece3b07-64b2-4120-bf3d-68dbb8314449,256,23,4,1
981c842a-43c3-4e35-a645-371cd262b974,197,90,3,0
aa742abc-908e-4ac4-9610-e42f2e437acc,303,56,6,1
695e1515-7b49-4d73-95c2-2bb32cedd3f0,409,73,6,1
e080b7ef-79c4-41d3-97c8-826876240707,450,50,3,0
c2af1095-970d-4e70-9f8b-f1ef832dc194,10,3,1,0
24956177-6649-46d9-be2d-2f7dccfaac71,312,4,8,0
c1892ec5-06c1-47c9-aaae-b9e3ab6dafa5,286,22,2,0
18507a18-1897-4996-848d-5039f640d16c,242,8,5,0
4838cd92-73f8-4452-9afb-39ee0d1ec376,251,19,4,1
7b46cb44-efea-4ce2-ad2e-a355e7a0410a,365,15,6,1
c0f5012c-f0a1-4146-b670-da8d9bf6b905,5,23,4,1
a0991467-ae84-496e-beaf-784145ec2cdd,119,41,5,1
2c2a5047-506f-461c-94ec-7f97ba9311eb,289,37,5,1
4510c249-b5f7-4ad3-82e4-dc7ad7f1fe4c,374,22,6,0
53cdabe8-ea00-4b8c-9fbe-6c8036251647,65,51,3,0
87fe160b-571b-482e-9ccb-c40bb7c5f858,146,16,5,0
9784a905-94b1-42d0-9a6e-b9290b944fe6,224,68,5,0
1919428d-b928-474c-8f13-a42678c0703f,239,2,4,0
8d62c4a9-d40d-4b0f-9fc6-4bfcb02a0e56,177,92,4,0
a559108a-39a3-45d3-b5f7-6c4301e6655e,267,31,4,1
b0785618-12b7-4704-8964-0c847ff27916,341,14,4,0
